City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
260,Whitianga,NZ,2022-11-23 19:46:55,-36.8333,175.7,60.21,84,76,17.65
261,Aksu,CN,2022-11-23 19:46:55,41.1231,80.2644,36.52,32,1,0.72
262,Khorinsk,RU,2022-11-23 19:46:56,52.1657,109.7726,10.6,93,100,1.77
263,Saint-Augustin,CA,2022-11-23 19:46:56,51.226,-58.6502,8.74,85,100,7.16
264,Xifeng,CN,2022-11-23 19:46:56,42.7372,124.7222,32.18,84,100,1.74
265,Leh,IN,2022-11-23 19:46:57,34.1667,77.5833,11.08,46,0,3.69
266,Cockburn Town,TC,2022-11-23 19:42:25,21.4612,-71.1419,81.27,77,10,17.31
267,Dhidhdhoo,MV,2022-11-23 19:46:57,6.8833,73.1,81.48,71,67,14.45
268,Golden,US,2022-11-23 19:44:19,39.7555,-105.2211,51.71,19,100,13.0
269,Sitka,US,2022-11-23 19:46:58,57.0531,-135.33,44.49,70,100,28.77
270,Batagay,RU,2022-11-23 19:46:58,67.6333,134.6333,-42.74,99,66,2.13
271,Beaverlodge,CA,2022-11-23 19:46:58,55.2166,-119.4361,36.75,69,98,13.42
272,Naberera,TZ,2022-11-23 19:46:59,-4.2,36.9333,64.99,82,95,10.74
273,Tazovskiy,RU,2022-11-23 19:47:59,67.4667,78.7,-32.31,99,21,5.01
274,Vardo,NO,2022-11-23 19:48:00,70.3705,31.1107,19.38,86,0,27.63
275,Pisco,PE,2022-11-23 19:48:00,-13.7,-76.2167,75.25,69,0,12.66
276,Lamu,KE,2022-11-23 19:48:01,-2.2717,40.902,78.51,83,100,7.96
277,Comarapa,BO,2022-11-23 19:48:01,-17.9,-64.4833,66.51,57,91,6.46
278,Valleyview,CA,2022-11-23 19:45:18,55.0667,-117.2859,35.64,60,36,5.75
279,Henties Bay,NA,2022-11-23 19:48:02,-22.116,14.2845,62.26,78,1,11.79
280,Camacha,PT,2022-11-23 19:48:03,33.0833,-16.3333,65.62,64,75,4.61
281,Labrea,BR,2022-11-23 19:48:03,-7.2586,-64.7981,76.3,85,100,1.1
282,Butaritari,KI,2022-11-23 19:48:04,3.0707,172.7902,80.73,74,100,7.61
283,Geraldton,AU,2022-11-23 19:47:32,-28.7667,114.6,57.61,88,100,6.91
284,Caiaponia,BR,2022-11-23 19:48:04,-16.9567,-51.8103,73.76,81,100,3.98
285,Coahuayana,MX,2022-11-23 19:48:05,18.7333,-103.6833,88.95,51,79,6.46
286,Garissa,KE,2022-11-23 19:48:05,-0.4536,39.6401,79.75,72,77,9.73
287,Tallahassee,US,2022-11-23 19:48:06,30.4383,-84.2807,77.68,70,0,4.61
288,Baghdad,IQ,2022-11-23 19:48:07,33.3406,44.4009,62.51,63,0,1.14
289,Esperance,AU,2022-11-23 19:48:07,-33.8667,121.9,70.29,43,95,20.87
290,Almaznyy,RU,2022-11-23 19:48:08,48.0448,40.045,34.11,82,1,4.61
291,Kavaratti,IN,2022-11-23 19:48:08,10.5669,72.642,80.1,72,72,7.81
292,Calbuco,CL,2022-11-23 19:48:09,-41.768,-73.1273,65.41,87,100,7.76
293,Westport,US,2022-11-23 19:43:26,41.1415,-73.3579,56.17,37,0,11.5
294,Kazachinskoye,RU,2022-11-23 19:48:10,57.6953,93.2761,-4.38,88,100,10.87
295,Salym,RU,2022-11-23 19:48:10,60.0625,71.4789,-4.88,88,99,7.99
296,Ornskoldsvik,SE,2022-11-23 19:48:10,63.2909,18.7153,20.35,100,100,8.05
297,Port Blair,IN,2022-11-23 19:39:43,11.6667,92.75,78.84,89,75,2.3
298,Saurimo,AO,2022-11-23 19:48:11,-9.6608,20.3916,64.99,95,61,2.71
299,Broken Hill,AU,2022-11-23 19:46:04,-31.95,141.4333,59.05,62,5,8.77
300,Olinda,BR,2022-11-23 19:43:36,-8.0089,-34.8553,82.13,65,20,8.05
301,Sakakah,SA,2022-11-23 19:48:13,29.9697,40.2064,69.37,43,18,7.87
302,Komsomolskiy,UZ,2022-11-23 19:48:13,40.4272,71.7189,39.92,87,64,4.61
303,Kiunga,PG,2022-11-23 19:48:13,-6.1219,141.2906,70.34,100,100,1.74
304,Natalio,PY,2022-11-23 19:48:14,-26.7167,-55.0833,78.82,39,0,4.9
305,Jalu,LY,2022-11-23 19:48:14,29.0331,21.5482,61.0,34,0,8.97
306,Toul,FR,2022-11-23 19:48:15,48.6667,5.9167,47.79,90,75,10.36
307,Kurilsk,RU,2022-11-23 19:48:15,45.2333,147.8833,37.22,72,100,7.07
308,Ati,TD,2022-11-23 19:48:16,13.2154,18.3353,79.21,17,34,10.49
309,Dayong,CN,2022-11-23 19:48:16,25.0209,118.2898,64.26,93,89,1.19
310,Beringovskiy,RU,2022-11-23 19:38:26,63.05,179.3167,27.37,96,100,31.36
311,Kavieng,PG,2022-11-23 19:48:17,-2.5744,150.7967,81.84,67,15,12.1
312,Whitehorse,CA,2022-11-23 19:48:17,60.7161,-135.0538,30.97,81,75,17.27
313,Santiago Del Estero,AR,2022-11-23 19:46:22,-27.7951,-64.2615,93.24,21,0,5.37
314,Norman Wells,CA,2022-11-23 19:48:18,65.282,-126.8329,14.04,92,75,2.3
315,Lengshuitan,CN,2022-11-23 19:48:19,26.4111,111.5956,59.63,83,100,4.05
316,Auriflama,BR,2022-11-23 19:48:19,-20.6856,-50.5547,86.38,43,88,8.84
317,Tiarei,PF,2022-11-23 19:49:20,-17.5333,-149.3333,82.42,83,98,14.88
318,Maiduguri,NG,2022-11-23 19:49:20,11.8464,13.1603,73.27,17,10,8.84
319,Labytnangi,RU,2022-11-23 19:49:20,66.6572,66.4183,-3.66,91,19,4.88
320,Aviles,ES,2022-11-23 19:49:21,43.5547,-5.9248,58.39,54,75,10.36
321,Gubkinskiy,RU,2022-11-23 19:49:21,64.434,76.5026,-13.29,100,78,4.05
322,Dubbo,AU,2022-11-23 19:49:22,-32.25,148.6167,50.13,93,0,0.0
323,Nara,JP,2022-11-23 19:48:48,34.6851,135.8049,55.9,70,70,9.42
324,San Pedro,PH,2022-11-23 19:49:23,14.35,121.0167,80.31,83,20,2.3
325,Maine-Soroa,NE,2022-11-23 19:49:23,13.2114,12.0241,73.98,14,49,9.42
326,Emba,KZ,2022-11-23 19:49:24,48.8264,58.1442,38.1,93,89,15.28
327,Puerto Escondido,MX,2022-11-23 19:49:24,15.85,-97.0667,85.19,62,25,6.08
328,Luderitz,NA,2022-11-23 19:49:25,-26.6481,15.1594,61.97,81,0,11.14
329,Niquero,CU,2022-11-23 19:49:25,20.0431,-77.5828,83.21,70,98,1.88
330,Bonthe,SL,2022-11-23 19:49:26,7.5264,-12.505,80.73,74,100,3.27
331,Kasongo-Lunda,CD,2022-11-23 19:49:27,-6.4667,16.8167,69.53,96,53,0.11
332,Kljuc,BA,2022-11-23 19:49:27,44.535,16.7722,39.42,95,100,1.5
333,Zwedru,LR,2022-11-23 19:49:27,6.0667,-8.1281,79.03,67,82,2.3
334,Greenville,US,2022-11-23 19:45:44,35.6127,-77.3663,68.16,27,0,4.61
335,Filadelfia,US,2022-11-23 19:46:03,39.9523,-75.1638,59.05,33,0,9.22
336,Minden,DE,2022-11-23 19:49:28,52.2833,8.9167,46.62,72,75,12.66
337,San Patricio,US,2022-11-23 19:49:29,28.017,-97.5169,68.72,84,90,10.04
338,Kapit,MY,2022-11-23 19:49:29,2.0167,112.9333,73.96,100,100,0.96
339,Manta,EC,2022-11-23 19:49:30,-0.95,-80.7333,76.78,83,75,8.05
340,Mitsamiouli,KM,2022-11-23 19:49:30,-11.3847,43.2844,78.94,81,2,11.39
341,Meulaboh,ID,2022-11-23 19:49:30,4.1363,96.1285,74.89,88,55,3.56
342,Azangaro,PE,2022-11-23 19:49:31,-14.9167,-70.2167,65.19,20,94,17.83
343,Araguacu,BR,2022-11-23 19:49:32,-12.9306,-49.8264,80.64,72,97,4.29
344,Vilyuysk,RU,2022-11-23 19:49:32,63.7553,121.6247,-31.36,100,100,1.41
345,Sunrise Manor,US,2022-11-23 19:49:32,36.2111,-115.0731,65.25,20,0,0.0
346,Seoul,KR,2022-11-23 19:49:33,37.5683,126.9778,44.04,81,40,1.14
347,Vao,NC,2022-11-23 19:39:38,-22.6667,167.4833,75.24,83,91,9.91
348,Yakeshi,CN,2022-11-23 19:49:33,49.2833,120.7333,-3.3,95,50,5.55
349,Beyneu,KZ,2022-11-23 19:49:34,45.3167,55.2,47.32,75,2,11.03
350,Grindavik,IS,2022-11-23 19:49:34,63.8424,-22.4338,40.95,70,0,24.16
351,Goma,CD,2022-11-23 19:49:34,-1.6792,29.2228,63.54,90,78,2.95
352,Chuy,UY,2022-11-23 19:49:35,-33.6971,-53.4616,71.24,47,0,6.04
353,Roald,NO,2022-11-23 19:49:35,62.5833,6.1333,44.74,49,0,16.11
354,Viedma,AR,2022-11-23 19:49:36,-40.8135,-62.9967,85.08,23,12,9.84
355,East London,ZA,2022-11-23 19:49:36,-33.0153,27.9116,71.26,83,8,23.71
356,Salvador,SV,2022-11-23 19:49:36,13.8333,-88.9167,84.24,52,32,0.98
357,Gamba,GA,2022-11-23 19:49:37,-2.65,10.0,77.74,85,15,4.12
358,Port Augusta,AU,2022-11-23 19:47:33,-32.5,137.7667,59.97,58,70,6.08
359,Tuatapere,NZ,2022-11-23 19:49:37,-46.1333,167.6833,45.7,91,100,8.93
360,Surok,RU,2022-11-23 19:49:38,56.4469,48.1214,25.23,96,100,7.29
361,Tasiilaq,GL,2022-11-23 19:50:38,65.6145,-37.6368,22.23,64,100,5.1
362,Prince George,CA,2022-11-23 19:50:38,53.9166,-122.753,35.04,93,0,11.5
363,Krasnoarmeyskiy,RU,2022-11-23 19:50:39,47.0114,42.2072,40.15,87,0,5.39
364,Erenhot,CN,2022-11-23 19:50:39,43.6475,111.9767,34.05,37,100,13.53
365,Portland,US,2022-11-23 19:49:22,45.5234,-122.6762,55.09,92,100,4.61
366,Ikongo,MG,2022-11-23 19:50:40,-21.8833,47.4333,68.32,98,100,2.19
367,Morondava,MG,2022-11-23 19:50:40,-20.2833,44.2833,77.77,69,1,5.32
368,Maldonado,UY,2022-11-23 19:50:40,-34.6667,-54.9167,81.79,41,4,5.32
369,Dalvik,IS,2022-11-23 19:49:48,65.9702,-18.5286,37.33,98,100,17.22
370,Yangjiang,CN,2022-11-23 19:48:53,21.85,111.9667,70.48,95,100,7.0
371,Sundern,DE,2022-11-23 19:50:41,51.3333,8.0,44.2,91,100,8.79
372,Shingu,JP,2022-11-23 19:50:41,33.7333,135.9833,53.78,79,38,5.21
373,Jamsa,FI,2022-11-23 19:50:41,61.8642,25.19,22.14,87,28,5.99
374,Christchurch,NZ,2022-11-23 19:50:12,-43.5333,172.6333,59.32,49,100,6.91
375,Omsukchan,RU,2022-11-23 19:50:42,62.5333,155.8,-17.43,97,100,5.28
376,Lavrentiya,RU,2022-11-23 19:50:42,65.5833,-171.0,11.8,79,50,7.34
377,Longonjo,AO,2022-11-23 19:50:43,-12.9067,15.2533,65.46,89,100,1.74
378,Pontianak,ID,2022-11-23 19:50:43,-0.0333,109.3333,75.18,94,40,2.3
379,Dingtao,CN,2022-11-23 19:50:43,35.0683,115.5625,49.48,84,0,6.51
380,Krasnoselkup,RU,2022-11-23 19:50:44,65.7,82.4667,-28.52,99,89,4.07
381,Bowen,AU,2022-11-23 19:50:44,-20.0167,148.2333,77.76,88,87,7.14
382,Bac Lieu,VN,2022-11-23 19:50:44,9.285,105.7244,78.6,87,100,8.52
383,Riyadh,SA,2022-11-23 19:50:45,24.6877,46.7219,68.14,22,37,8.99
384,Sobolevo,RU,2022-11-23 19:50:45,54.4299,31.8996,23.49,97,100,3.65
385,Belaya Gora,RU,2022-11-23 19:50:45,68.5333,146.4167,-30.06,100,99,2.93
386,Olafsvik,IS,2022-11-23 19:50:46,64.8945,-23.7142,39.0,74,75,40.82
387,Inirida,CO,2022-11-23 19:50:46,3.8653,-67.9239,83.93,75,100,0.92
388,Jiaojiang,CN,2022-11-23 19:50:46,28.6803,121.4428,61.0,83,93,3.87
389,Urumqi,CN,2022-11-23 19:50:47,43.801,87.6005,31.15,86,99,6.71
390,Adre,TD,2022-11-23 19:50:47,13.4667,22.2,72.72,26,70,8.61
391,Shushtar,IR,2022-11-23 19:50:48,32.0455,48.8567,70.95,34,97,1.5
392,Kenai,US,2022-11-23 19:50:48,60.5544,-151.2583,33.15,95,100,9.22
393,Biak,ID,2022-11-23 19:50:48,-0.9131,122.8766,75.79,80,100,1.99
394,Sao Filipe,CV,2022-11-23 19:50:49,14.8961,-24.4956,78.69,61,68,11.97
395,Arkhara,RU,2022-11-23 19:50:49,49.4212,130.0842,-4.25,99,35,2.62
396,Necochea,AR,2022-11-23 19:50:50,-38.5473,-58.7368,70.2,50,2,14.18
397,Greensburg,US,2022-11-23 19:50:50,40.3015,-79.5389,55.78,43,0,7.0
398,Vostok,RU,2022-11-23 19:50:50,46.4856,135.8833,8.53,95,21,1.99
399,Bila,BA,2022-11-23 19:50:51,43.7825,16.9253,38.98,91,100,4.94
400,Talnakh,RU,2022-11-23 19:50:51,69.4865,88.3972,-29.51,97,20,1.77
401,Santa Isabel Do Rio Negro,BR,2022-11-23 19:50:51,-0.4139,-65.0192,78.17,95,100,3.36
402,Korla,CN,2022-11-23 19:50:52,41.7597,86.1469,36.84,36,55,5.35
403,Zeya,RU,2022-11-23 19:50:52,53.75,127.2667,-11.79,100,92,3.56
404,Luganville,VU,2022-11-23 19:50:52,-15.5333,167.1667,82.36,74,16,4.32
405,Torit,SS,2022-11-23 19:50:53,4.4133,32.5678,74.98,68,22,2.55
406,Gat,IL,2022-11-23 19:50:53,31.61,34.7642,71.4,100,0,2.77
407,Mentougou,CN,2022-11-23 19:51:53,39.9392,116.0917,41.94,66,0,2.82
408,Ust-Omchug,RU,2022-11-23 19:51:54,61.15,149.6333,-8.19,98,100,6.08
409,Anchorage,US,2022-11-23 19:50:00,61.2181,-149.9003,31.93,95,100,5.75
410,Ghoti,IN,2022-11-23 19:51:54,19.7168,73.6245,65.28,36,55,6.53
411,Tahe,CN,2022-11-23 19:51:55,52.3333,124.7333,-8.48,97,19,3.53
412,Umm Kaddadah,SD,2022-11-23 19:51:55,13.6017,26.6876,74.14,25,96,13.73
413,North Platte,US,2022-11-23 19:51:55,41.1239,-100.7654,57.11,25,0,3.0
414,Naifaru,MV,2022-11-23 19:51:56,5.4444,73.3657,80.96,76,89,11.81
415,Graaff-Reinet,ZA,2022-11-23 19:51:56,-32.2522,24.5308,74.48,23,2,13.11
416,Bengbu,CN,2022-11-23 19:51:57,32.9408,117.3608,54.1,84,100,1.86
417,Mvomero,TZ,2022-11-23 19:51:57,-6.25,38.6667,74.43,92,52,3.56
418,Belmonte,BR,2022-11-23 19:51:57,-15.8631,-38.8828,77.92,77,94,7.61
419,Dutse,NG,2022-11-23 19:51:58,11.7594,9.3392,72.34,15,84,8.01
420,Jumla,NP,2022-11-23 19:51:59,29.2747,82.1838,39.67,44,0,4.65
421,Balkhash,KZ,2022-11-23 19:52:00,46.844,74.9804,25.93,67,100,13.67
422,Malpe,IN,2022-11-23 19:52:00,13.35,74.7167,78.1,85,100,4.61
423,Sassandra,CI,2022-11-23 19:52:01,4.95,-6.0833,78.22,85,34,5.41
424,Asau,RO,2022-11-23 19:52:01,46.4333,26.4,34.72,96,100,2.73
425,Yermakovskoye,RU,2022-11-23 19:52:02,53.2831,92.4003,7.34,59,100,17.96
426,Havelock,US,2022-11-23 19:52:02,34.8791,-76.9013,64.36,44,75,9.22
427,Bhadasar,IN,2022-11-23 19:52:03,28.2833,74.3167,64.02,18,13,5.19
428,Marly,FR,2022-11-23 19:52:03,50.3456,3.5496,48.22,95,18,15.43
429,Swan Hill,AU,2022-11-23 19:52:03,-35.3378,143.5544,53.13,85,0,4.97
430,Galveston,US,2022-11-23 19:52:04,29.3669,-94.9669,72.18,68,0,10.71
431,Vetluzhskiy,RU,2022-11-23 19:52:04,58.3902,45.4654,20.61,92,100,9.66
432,Malumfashi,NG,2022-11-23 19:52:05,11.7853,7.6218,69.55,16,9,8.37
433,Sychevka,RU,2022-11-23 19:52:05,55.8252,34.2736,26.13,97,100,6.15
434,Lukulu,ZM,2022-11-23 19:52:07,-14.3707,23.242,67.17,80,100,3.67
435,Marawi,PH,2022-11-23 19:52:07,7.9986,124.2928,67.96,92,42,2.37
436,Talas,TR,2022-11-23 19:52:08,38.6908,35.5538,41.67,75,40,4.61
437,Redcliffe,AU,2022-11-23 19:52:08,-27.2307,153.0973,70.32,59,0,0.0
438,Marang,MY,2022-11-23 19:52:09,5.2056,103.2059,79.9,63,85,2.86
439,Khani,GE,2022-11-23 19:52:09,41.9563,42.9566,47.77,55,93,7.02
440,Gweta,BW,2022-11-23 19:52:10,-20.1833,25.2333,86.36,28,34,3.27
441,Hobyo,SO,2022-11-23 19:52:10,5.3505,48.5268,79.74,71,0,11.5
442,Requena,ES,2022-11-23 19:52:11,39.4883,-1.1004,57.52,82,91,16.64
443,Rawson,AR,2022-11-23 19:50:52,-43.3002,-65.1023,82.27,26,20,27.29
444,Sambava,MG,2022-11-23 19:52:11,-14.2667,50.1667,72.84,89,8,7.25
445,Katherine,AU,2022-11-23 19:52:12,-14.4667,132.2667,77.32,88,100,0.0
446,Kieta,PG,2022-11-23 19:52:12,-6.2167,155.6333,78.96,81,38,0.65
447,Chino Valley,US,2022-11-23 19:52:13,34.7575,-112.4538,60.8,19,0,4.0
448,Minbu,MM,2022-11-23 19:52:13,20.1833,94.8833,69.85,73,35,4.29
449,Sawakin,SD,2022-11-23 19:52:14,19.1059,37.3321,83.48,68,17,4.92
450,Indian Head,US,2022-11-23 19:52:14,38.6001,-77.1622,64.56,26,0,8.05
451,Sol-Iletsk,RU,2022-11-23 19:53:15,51.1631,54.9918,36.19,97,100,11.92
452,Dentsville,US,2022-11-23 19:53:15,34.064,-80.9582,69.28,31,8,1.01
453,Raton,US,2022-11-23 19:53:15,36.9034,-104.4391,53.94,6,27,2.86
454,Gao,ML,2022-11-23 19:53:16,16.6362,1.637,76.26,14,94,12.68
455,Tuchkovo,RU,2022-11-23 19:53:16,55.6011,36.4681,30.0,95,100,4.81
456,Dunedin,NZ,2022-11-23 19:53:17,-45.8742,170.5036,49.8,74,94,1.99
457,Key West,US,2022-11-23 19:50:46,24.5557,-81.7826,89.6,72,40,6.91
458,Hovd,MN,2022-11-23 19:53:17,48.0056,91.6419,18.99,35,0,10.63
459,Biryusinsk,RU,2022-11-23 19:53:18,55.9634,97.8235,2.88,84,100,13.85
460,Ayorou,NE,2022-11-23 19:53:18,14.7308,0.9174,79.43,13,1,9.98
461,Muzaffarnagar,IN,2022-11-23 19:53:19,29.4667,77.6833,59.16,34,0,6.08
462,Domna,RU,2022-11-23 19:53:19,51.8971,113.1573,6.96,77,100,11.18
463,Adrar,MR,2022-11-23 19:53:19,20.5022,-10.0711,69.85,13,4,9.91
464,Lata,PT,2022-11-23 19:53:20,40.1629,-8.3327,57.07,91,70,2.55
465,Channel-Port Aux Basques,CA,2022-11-23 19:53:20,47.5702,-59.1367,32.86,64,100,29.35
466,Ponta Delgada,PT,2022-11-23 19:53:21,37.7333,-25.6667,61.52,82,40,20.71
467,Itarema,BR,2022-11-23 19:53:21,-2.9248,-39.9167,81.3,64,19,17.16
468,Teguise,ES,2022-11-23 19:53:21,29.0605,-13.564,66.42,78,75,14.97
469,Quelimane,MZ,2022-11-23 19:53:22,-17.8786,36.8883,78.75,83,40,8.05
470,Villa Bruzual,VE,2022-11-23 19:53:22,9.3328,-69.1208,87.6,52,44,3.78
471,Iquique,CL,2022-11-23 19:53:23,-20.2208,-70.1431,73.44,64,100,4.65
472,Tshikapa,CD,2022-11-23 19:53:23,-6.4167,20.8,70.25,94,88,1.32
473,Tabora,TZ,2022-11-23 19:53:24,-5.0167,32.8,66.61,89,63,1.1
474,Paso De Carrasco,UY,2022-11-23 19:53:24,-34.8603,-56.0522,82.85,38,0,10.36
475,Nazas,MX,2022-11-23 19:53:25,25.2333,-104.1333,81.55,15,13,7.52
476,Katsuura,JP,2022-11-23 19:53:25,35.1333,140.3,59.38,76,47,12.97
477,Boguchany,RU,2022-11-23 19:53:26,58.3814,97.4531,-2.04,86,100,10.87
478,Esso,RU,2022-11-23 19:53:26,55.9333,158.7,15.96,94,68,5.59
479,Salekhard,RU,2022-11-23 19:53:16,66.53,66.6019,-5.42,92,39,3.4
480,Tarrafal,CV,2022-11-23 19:53:27,15.2833,-23.7667,79.59,68,40,16.69
481,Varna,BG,2022-11-23 19:53:27,43.2167,27.9167,56.44,96,100,4.61
482,San Jose,US,2022-11-23 19:51:37,37.3394,-121.895,69.67,44,75,5.99
483,Haines Junction,CA,2022-11-23 19:53:28,60.7522,-137.5108,17.55,93,100,0.0
484,Clyde River,CA,2022-11-23 19:53:28,70.4692,-68.5914,-1.97,60,75,4.61
485,Buala,SB,2022-11-23 19:53:29,-8.145,159.5921,81.39,77,41,5.57
486,Chernyshevskiy,RU,2022-11-23 19:53:29,63.0128,112.4714,-29.78,100,97,2.57
487,Mandalgovi,MN,2022-11-23 19:53:30,45.7625,106.2708,23.65,59,0,12.62
488,Codrington,AU,2022-11-23 19:53:30,-38.2667,141.9667,51.37,85,53,7.05
489,Dubova,RO,2022-11-23 19:53:30,44.6167,22.2667,46.36,96,96,1.59
490,Tunkas,MX,2022-11-23 19:53:31,20.9,-88.75,92.01,38,51,3.65
491,Scarborough,GB,2022-11-23 19:52:05,54.2797,-0.4044,44.17,87,11,14.0
492,Mwinilunga,ZM,2022-11-23 19:53:31,-11.7358,24.4293,61.65,91,83,2.13
493,Vilhena,BR,2022-11-23 19:53:32,-12.7406,-60.1458,80.82,69,75,10.36
494,Asosa,ET,2022-11-23 19:53:32,10.0667,34.5333,65.75,45,6,3.85
495,Douentza,ML,2022-11-23 19:53:32,14.9951,-2.9517,79.84,12,64,6.49
496,Kendari,ID,2022-11-23 19:53:33,-3.945,122.4989,75.38,93,100,2.21
497,Burnie,AU,2022-11-23 19:54:33,-41.0667,145.9167,53.94,76,100,11.03
498,Petatlan,MX,2022-11-23 19:54:34,17.5167,-101.2667,87.37,58,0,6.76
499,Polyarnyye Zori,RU,2022-11-23 19:54:34,67.3661,32.4981,23.56,97,100,2.35
500,Shirakawa,JP,2022-11-23 19:54:34,37.1223,140.2376,49.95,89,97,9.19
501,Ixtapa,MX,2022-11-23 19:54:35,20.7,-105.2,86.36,53,43,5.73
502,Conde,BR,2022-11-23 19:54:35,-7.2597,-34.9075,83.66,61,20,11.5
503,Ha Tinh,VN,2022-11-23 19:49:57,18.3333,105.9,73.76,96,100,3.76
504,Antofagasta,CL,2022-11-23 19:54:36,-23.65,-70.4,69.08,66,5,7.83
505,Kysyl-Syr,RU,2022-11-23 19:54:36,63.8986,122.7617,-28.55,100,92,0.74
506,Koslan,RU,2022-11-23 19:54:37,63.4564,48.8989,-2.69,100,73,3.0
507,Khandbari,NP,2022-11-23 19:54:37,27.3747,87.2039,54.79,75,1,2.84
508,Sao Geraldo Do Araguaia,BR,2022-11-23 19:54:37,-6.4006,-48.555,86.38,61,99,1.41
509,San Quintin,MX,2022-11-23 19:54:38,30.4833,-115.95,66.96,43,0,9.6
510,Qaqortoq,GL,2022-11-23 19:54:38,60.7167,-46.0333,30.16,67,100,11.39
511,Acapulco,MX,2022-11-23 19:53:10,16.8634,-99.8901,84.58,66,83,7.49
512,Auki,SB,2022-11-23 19:54:38,-8.7676,160.7034,78.85,83,86,3.89
513,Ugoofaaru,MV,2022-11-23 19:54:39,5.6667,73.0,81.1,76,91,12.64
514,Gobabis,NA,2022-11-23 19:54:39,-22.45,18.9667,84.18,17,100,10.36
515,Isangel,VU,2022-11-23 19:54:39,-19.55,169.2667,80.83,79,8,4.03
516,Lasa,IT,2022-11-23 19:54:40,46.6166,10.7002,36.48,78,94,6.76
517,Luwuk,ID,2022-11-23 19:54:40,-0.9516,122.7875,76.64,81,100,2.84
518,Nador,MA,2022-11-23 19:53:49,35.174,-2.9287,66.45,82,0,13.8
519,Terney,RU,2022-11-23 19:54:40,45.0503,136.6092,28.11,60,41,7.4
520,Umiray,PH,2022-11-23 19:54:41,15.2206,121.4111,78.71,88,99,7.78
521,Vyartsilya,RU,2022-11-23 19:54:41,62.1764,30.693,17.62,100,14,6.31
